"Regulator_ENSG","Target_ENSG","MI","pvalue","Target_symbol","Regulator_symbol","chromosome_name","start_position","end_position","Gene.Start.MinusKB","Gene.end.PlusKB"
"ENSG00000196363","ENSG00000137474",0.337472719851921,0,"MYO7A","WDR5","11",76839310,76926284,76739310,77026284
"ENSG00000120071","ENSG00000110888",0.439329286578378,1.05971155850426e-07,"CAPRIN2","KANSL1","12",30862486,30907885,30762486,31007885
"ENSG00000103510","ENSG00000141013",0.384666739110649,0,"GAS8","KAT8","16",90086037,90111383,89986037,90211383
"ENSG00000172534","ENSG00000224888",0.315040523311309,0,"RP5-1142A6.2","HCFC1","16",88797588,88807826,88697588,88907826
"ENSG00000187778","ENSG00000114956",0.415122009454327,0,"DGUOK","MCRS1","2",74153953,74186088,74053953,74286088
"ENSG00000196363","ENSG00000197157",0.56498143287231,0,"SND1","WDR5","7",127292234,127732661,127192234,127832661
"ENSG00000196363","ENSG00000124155",0.453582662536756,0,"PIGT","WDR5","20",44044717,44054884,43944717,44154884
"ENSG00000187778","ENSG00000100311",0.342734650398921,0,"PDGFB","MCRS1","22",39619364,39640756,39519364,39740756
"ENSG00000196363","ENSG00000197150",0.47353876907135,0,"ABCB8","WDR5","7",150725510,150744869,150625510,150844869
"ENSG00000196363","ENSG00000031823",0.638354832488439,0,"RANBP3","WDR5","19",5916150,5978153,5816150,6078153
"ENSG00000172534","ENSG00000211574",0.391503980108577,0,"MIR770","HCFC1","14",101318727,101318824,101218727,101418824
"ENSG00000187778","ENSG00000102977",0.477080284891435,0,"ACD","MCRS1","16",67691415,67694713,67591415,67794713
"ENSG00000103510","ENSG00000167619",0.37847388575424,0,"TMEM145","KAT8","19",42817477,42829214,42717477,42929214
"ENSG00000187778","ENSG00000090581",0.36734626802156,0,"GNPTG","MCRS1","16",1401924,1413352,1301924,1513352
"ENSG00000103510","ENSG00000141002",0.422196426461442,0,"TCF25","KAT8","16",89940000,89977792,89840000,90077792
"ENSG00000187778","ENSG00000163956",0.686603031007321,0,"LRPAP1","MCRS1","4",3508103,3534286,3408103,3634286
"ENSG00000172534","ENSG00000141837",0.394305301312732,0,"CACNA1A","HCFC1","19",13317256,13734804,13217256,13834804
"ENSG00000187778","ENSG00000066827",0.428993201993685,0,"ZFAT","MCRS1","8",135490031,135725292,135390031,135825292
"ENSG00000196363","ENSG00000175727",0.525608783160638,0,"MLXIP","WDR5","12",122516628,122631894,122416628,122731894
"ENSG00000196363","ENSG00000151779",0.504990862481465,0,"NBAS","WDR5","2",15307032,15701454,15207032,15801454
"ENSG00000187778","ENSG00000078814",0.366997163315217,1.36997080346646e-11,"MYH7B","MCRS1","20",33563206,33590240,33463206,33690240
"ENSG00000103510","ENSG00000106608",0.47046432656928,0,"URGCP","KAT8","7",43915493,43966010,43815493,44066010
"ENSG00000172534","ENSG00000127511",0.457011006586072,0,"SIN3B","HCFC1","19",16940211,16991164,16840211,17091164
"ENSG00000172534","ENSG00000140521",0.470972800647809,0,"POLG","HCFC1","15",89859534,89878092,89759534,89978092
"ENSG00000187778","ENSG00000100360",0.344034090850575,0,"IFT27","MCRS1","22",37154246,37172300,37054246,37272300
"ENSG00000187778","ENSG00000148337",0.47614992307069,0,"CIZ1","MCRS1","9",130928343,130966662,130828343,131066662
"ENSG00000187778","ENSG00000148339",0.358784464578042,0,"SLC25A25","MCRS1","9",130830480,130871524,130730480,130971524
"ENSG00000187778","ENSG00000148335",0.532418422811814,0,"NTMT1","MCRS1","9",132371163,132398209,132271163,132498209
"ENSG00000187778","ENSG00000148331",0.480935942641635,0,"ASB6","MCRS1","9",132399171,132404444,132299171,132504444
"ENSG00000187778","ENSG00000065518",0.390186373105281,0,"NDUFB4","MCRS1","3",120315156,120321347,120215156,120421347
"ENSG00000196363","ENSG00000175756",0.371235971980837,0,"AURKAIP1","WDR5","1",1309110,1310875,1209110,1410875
"ENSG00000103510","ENSG00000257704",0.410043285764953,0,"INAFM1","KAT8","19",47778142,47778979,47678142,47878979
"ENSG00000187778","ENSG00000100353",0.359854136739868,0,"EIF3D","MCRS1","22",36906897,36925483,36806897,37025483
"ENSG00000196363","ENSG00000259881",0.460633848352843,0,"RP11-830F9.5","WDR5","16",88947446,88953544,88847446,89053544
"ENSG00000172534","ENSG00000103549",0.485168312042464,0,"RNF40","HCFC1","16",30773066,30787628,30673066,30887628
"ENSG00000103510","ENSG00000243155",0.427228221998396,0,"RP11-46A10.5","KAT8","1",180913178,180945618,180813178,181045618
"ENSG00000187778","ENSG00000149679",0.466833733471467,0,"CABLES2","MCRS1","20",60963688,60982341,60863688,61082341
"ENSG00000187778","ENSG00000175931",0.607562536315831,0,"UBE2O","MCRS1","17",74385532,74449288,74285532,74549288
"ENSG00000187778","ENSG00000148343",0.533045700178411,0,"MIGA2","MCRS1","9",131798900,131834361,131698900,131934361
"ENSG00000103510","ENSG00000106635",0.386650483234396,0,"BCL7B","KAT8","7",72950686,72972332,72850686,73072332
"ENSG00000103510","ENSG00000106636",0.331987543298662,0,"YKT6","KAT8","7",44240567,44253893,44140567,44353893
"ENSG00000196363","ENSG00000173113",0.456836624227696,0,"TRMT112","WDR5","11",64083932,64085556,63983932,64185556
"ENSG00000196363","ENSG00000163795",0.388932198885798,0,"ZNF513","WDR5","2",27600098,27603657,27500098,27703657
"ENSG00000187778","ENSG00000163913",0.453793484995038,0,"IFT122","MCRS1","3",129158968,129239198,129058968,129339198
"ENSG00000187778","ENSG00000149600",0.395838099598955,0,"COMMD7","MCRS1","20",31290493,31331803,31190493,31431803
"ENSG00000196363","ENSG00000175772",0.379297053779424,0,"LINC01106","WDR5","2",111132715,111142019,111032715,111242019
"ENSG00000196363","ENSG00000223891",0.345838824870978,0,"OSER1-DT","WDR5","20",42839600,42854667,42739600,42954667
"ENSG00000187778","ENSG00000125651",0.556413351663697,0,"GTF2F1","MCRS1","19",6379580,6393992,6279580,6493992
"ENSG00000103510","ENSG00000257727",0.32101099801215,0,"CNPY2","KAT8","12",56703626,56710120,56603626,56810120
"ENSG00000196363","ENSG00000235875",0.340156816247174,0,"ARHGEF7-AS2","WDR5","13",111766159,111768025,111666159,111868025
"ENSG00000187778","ENSG00000163902",0.433055010524121,0,"RPN1","MCRS1","3",128338817,128399918,128238817,128499918
"ENSG00000196363","ENSG00000272822",0.385738740219074,0,"ENSG00000272822","WDR5","12",49297286,49351148,49197286,49451148
"ENSG00000196363","ENSG00000187741",0.515005958076753,0,"FANCA","WDR5","16",89803957,89883065,89703957,89983065
"ENSG00000103510","ENSG00000105327",0.351985545876207,0,"BBC3","KAT8","19",47724081,47736023,47624081,47836023
"ENSG00000196363","ENSG00000173137",0.533333325853921,0,"ADCK5","WDR5","8",145596790,145618457,145496790,145718457
"ENSG00000172534","ENSG00000115568",0.541975712060482,0,"ZNF142","HCFC1","2",219502639,219524378,219402639,219624378
"ENSG00000172534","ENSG00000126217",0.426696579059759,0,"MCF2L","HCFC1","13",113548692,113754053,113448692,113854053
"ENSG00000196363","ENSG00000089154",0.448240285235627,0,"GCN1","WDR5","12",120565007,120632513,120465007,120732513
"ENSG00000147162","ENSG00000250251",0.369511421902127,0,"PKD1P6","OGT","16",15219099,15248421,15119099,15348421
"ENSG00000196363","ENSG00000187778",0.503083384770374,0,"MCRS1","WDR5","12",49950327,49961936,49850327,50061936
"ENSG00000196363","ENSG00000175792",0.473601991928133,0,"RUVBL1","WDR5","3",127783621,127872757,127683621,127972757
"ENSG00000187778","ENSG00000077549",0.527049482276728,0,"CAPZB","MCRS1","1",19665267,19812066,19565267,19912066
"ENSG00000187778","ENSG00000100395",0.78860108968598,0,"L3MBTL2","MCRS1","22",41601209,41627275,41501209,41727275
"ENSG00000196363","ENSG00000161149",0.414697001941003,0,"TUBA3FP","WDR5","22",21357184,21368581,21257184,21468581
"ENSG00000187778","ENSG00000124357",0.500563314627525,0,"NAGK","MCRS1","2",71291474,71306935,71191474,71406935
"ENSG00000187778","ENSG00000148300",0.389857581891485,0,"REXO4","MCRS1","9",136271186,136283164,136171186,136383164
"ENSG00000196363","ENSG00000270170",0.420743222017245,0,"NCBP2AS2","WDR5","3",196669494,196670411,196569494,196770411
"ENSG00000196363","ENSG00000077348",0.470830260237116,0,"EXOSC5","WDR5","19",41892279,41903384,41792279,42003384
"ENSG00000187778","ENSG00000198546",0.407227808342005,0,"ZNF511","MCRS1","10",135121979,135166033,135021979,135266033
"ENSG00000196363","ENSG00000269194",0.365798924713358,0,"AC006942.4","WDR5","19",50312190,50312995,50212190,50412995
"ENSG00000196363","ENSG00000065357",0.388690963837285,0,"DGKA","WDR5","12",56321103,56347811,56221103,56447811
"ENSG00000187778","ENSG00000185236",0.475083592526779,0,"RAB11B","MCRS1","19",8454865,8469318,8354865,8569318
"ENSG00000196363","ENSG00000079999",0.424474401551825,0,"KEAP1","WDR5","19",10596796,10614417,10496796,10714417
"ENSG00000187778","ENSG00000124299",0.376498546471232,0,"PEPD","MCRS1","19",33877856,34012700,33777856,34112700
"ENSG00000187778","ENSG00000187867",0.375558634050257,0,"PALM3","MCRS1","19",14164177,14169971,14064177,14269971
"ENSG00000187778","ENSG00000161277",0.322137568431774,0,"THAP8","MCRS1","19",36525887,36545664,36425887,36645664
"ENSG00000196363","ENSG00000089351",0.469751920719191,0,"GRAMD1A","WDR5","19",35485688,35517375,35385688,35617375
"ENSG00000187778","ENSG00000148296",0.490392640157713,0,"SURF6","MCRS1","9",136197552,136203235,136097552,136303235
"ENSG00000187778","ENSG00000148291",0.513263226251739,0,"SURF2","MCRS1","9",136223428,136228045,136123428,136328045
"ENSG00000196363","ENSG00000088038",0.648685483201447,0,"CNOT3","WDR5","19",54641444,54659419,54541444,54759419
"ENSG00000196363","ENSG00000079974",0.611502842035522,0,"RABL2B","WDR5","22",51205929,51222091,51105929,51322091
"ENSG00000196363","ENSG00000140943",0.501229704770261,0,"MBTPS1","WDR5","16",84087368,84150511,83987368,84250511
"ENSG00000196363","ENSG00000140950",0.424683044938002,0,"MEAK7","WDR5","16",84511681,84587639,84411681,84687639
"ENSG00000172534","ENSG00000198089",0.424024764099429,0,"SFI1","HCFC1","22",31884674,32014572,31784674,32114572
"ENSG00000187778","ENSG00000175866",0.477982233363273,0,"BAIAP2","MCRS1","17",79008948,79091232,78908948,79191232
"ENSG00000187778","ENSG00000163866",0.516305199600814,0,"SMIM12","MCRS1","1",35178338,35325417,35078338,35425417
"ENSG00000187778","ENSG00000161204",0.70339315508695,0,"ABCF3","MCRS1","3",183903811,183911800,183803811,184011800
"ENSG00000196363","ENSG00000103932",0.460921812309841,0,"RPAP1","WDR5","15",41809374,41836467,41709374,41936467
"ENSG00000187778","ENSG00000174547",0.490056204538271,0,"MRPL11","MCRS1","11",66202546,66234209,66102546,66334209
"ENSG00000187778","ENSG00000175873",0.350198730473811,0.00837606041092398,"AC004840.9","MCRS1","7",2477398,2487485,2377398,2587485
"ENSG00000196363","ENSG00000164916",0.472622326983732,0,"FOXK1","WDR5","7",4683388,4811074,4583388,4911074
"ENSG00000147162","ENSG00000179889",0.480574330722953,0,"PDXDC1","OGT","16",15068448,15233196,14968448,15333196
"ENSG00000196363","ENSG00000092964",0.38323686437652,0,"DPYSL2","WDR5","8",26371791,26515694,26271791,26615694
"ENSG00000187778","ENSG00000136274",0.505400844815123,0,"NACAD","MCRS1","7",45120037,45128513,45020037,45228513
"ENSG00000187778","ENSG00000136270",0.598511670310652,0,"TBRG4","MCRS1","7",45139699,45151646,45039699,45251646
"ENSG00000187778","ENSG00000136271",0.437287605819734,0,"DDX56","MCRS1","7",44605016,44614650,44505016,44714650
"ENSG00000147162","ENSG00000167881",0.366276340235379,0,"SRP68","OGT","17",74035184,74068734,73935184,74168734
"ENSG00000196363","ENSG00000078699",0.488973862487473,0,"CBFA2T2","WDR5","20",32077881,32237842,31977881,32337842
"ENSG00000120071","ENSG00000181222",0.419760314799637,0,"POLR2A","KANSL1","17",7387685,7417933,7287685,7517933
"ENSG00000120071","ENSG00000181220",0.559036637034428,0,"ZNF746","KANSL1","7",149169885,149194908,149069885,149294908
"ENSG00000187778","ENSG00000186501",0.386797421357388,0,"TMEM222","MCRS1","1",27648651,27662891,27548651,27762891
"ENSG00000187778","ENSG00000197296",0.432036233455655,0,"FITM2","MCRS1","20",42931478,42939809,42831478,43039809
"ENSG00000196363","ENSG00000100056",0.546243495144809,0,"ESS2","WDR5","22",19117792,19132197,19017792,19232197
"ENSG00000103510","ENSG00000129282",0.386015619086977,0,"MRM1","KAT8","17",34958001,34965407,34858001,35065407
"ENSG00000147162","ENSG00000167861",0.412140896159784,0,"HID1","OGT","17",72946838,72969261,72846838,73069261
"ENSG00000103510","ENSG00000168872",0.404569100677964,0,"DDX19A","KAT8","16",70380732,70407286,70280732,70507286
"ENSG00000196363","ENSG00000112033",0.447789132631999,0,"PPARD","WDR5","6",35310335,35395968,35210335,35495968
"ENSG00000187778","ENSG00000090372",0.45569987390693,0,"STRN4","MCRS1","19",47222764,47250251,47122764,47350251
"ENSG00000103510","ENSG00000143575",0.374063411170994,0,"HAX1","KAT8","1",154244987,154248351,154144987,154348351
"ENSG00000172534","ENSG00000261616",0.333522480035073,0,"RP11-6O2.3","HCFC1","15",99679522,99685575,99579522,99785575
"ENSG00000103510","ENSG00000179526",0.338953797842448,0,"SHARPIN","KAT8","8",145153536,145163027,145053536,145263027
"ENSG00000196363","ENSG00000100038",0.529740571718809,0,"TOP3B","WDR5","22",22311397,22337213,22211397,22437213
"ENSG00000196363","ENSG00000101365",0.57612701981344,0,"IDH3B","WDR5","20",2639041,2644865,2539041,2744865
"ENSG00000103510","ENSG00000156873",0.418349912098553,0,"PHKG2","KAT8","16",30759591,30772490,30659591,30872490
"ENSG00000196363","ENSG00000101361",0.647234086292957,0,"NOP56","WDR5","20",2632791,2639039,2532791,2739039
"ENSG00000172534","ENSG00000198026",0.450071804523824,0,"ZNF335","HCFC1","20",44577292,44600833,44477292,44700833
"ENSG00000196363","ENSG00000101363",0.49993342902832,0,"MANBAL","WDR5","20",35918041,35945663,35818041,36045663
"ENSG00000147162","ENSG00000141252",0.392569806338572,0,"VPS53","OGT","17",411908,624957,311908,724957
"ENSG00000196363","ENSG00000138640",0.427928138783945,1.2948038325522e-05,"FAM13A","WDR5","4",89647106,90032549,89547106,90132549
"ENSG00000196363","ENSG00000137312",0.587649797081083,0,"FLOT1","WDR5","6",30695486,30710510,30595486,30810510
"ENSG00000196363","ENSG00000113360",0.480897825754578,0,"DROSHA","WDR5","5",31400604,31532303,31300604,31632303
"ENSG00000196363","ENSG00000054611",0.502503250190572,0,"TBC1D22A","WDR5","22",47158518,47571336,47058518,47671336
"ENSG00000187778","ENSG00000185298",0.482494701447143,0,"CCDC137","MCRS1","17",79633394,79640934,79533394,79740934
"ENSG00000196363","ENSG00000004399",0.33991067139502,0,"PLXND1","WDR5","3",129274018,129325661,129174018,129425661
"ENSG00000172534","ENSG00000222019",0.397411831895208,0,"URAHP","HCFC1","16",90106169,90114181,90006169,90214181
"ENSG00000187778","ENSG00000114902",0.322585062517891,0,"SPCS1","MCRS1","3",52738971,52742182,52638971,52842182
"ENSG00000147162","ENSG00000143850",0.462909429241659,0,"PLEKHA6","OGT","1",204187979,204346793,204087979,204446793
"ENSG00000196363","ENSG00000114650",0.557014701657374,0,"SCAP","WDR5","3",47455203,47518616,47355203,47618616
"ENSG00000196363","ENSG00000138623",0.570174430048243,0,"SEMA7A","WDR5","15",74701630,74726808,74601630,74826808
"ENSG00000172534","ENSG00000261659",0.599295422852952,0,"LA16c-313D11.12","HCFC1","16",739001,742554,639001,842554
"ENSG00000196363","ENSG00000100029",0.477729558583119,0,"PES1","WDR5","22",30972612,31003070,30872612,31103070
"ENSG00000103510","ENSG00000095380",0.386095096797938,0.00166895852753068,"NANS","KAT8","9",100819021,100845357,100719021,100945357
"ENSG00000196363","ENSG00000100023",0.441900913969449,0,"PPIL2","WDR5","22",22006559,22054304,21906559,22154304
"ENSG00000196363","ENSG00000102683",0.383362504175363,0,"SGCG","WDR5","13",23755091,23899304,23655091,23999304
"ENSG00000187778","ENSG00000186577",0.323511921286486,0.000383923420532284,"SMIM29","MCRS1","6",34214157,34217247,34114157,34317247
"ENSG00000196363","ENSG00000101327",0.336048353349739,0,"PDYN","WDR5","20",1959403,1974732,1859403,2074732
"ENSG00000103510","ENSG00000178226",0.312942798053573,0,"PRSS36","KAT8","16",31150246,31161415,31050246,31261415
"ENSG00000187778","ENSG00000102904",0.36501017310679,0,"TSNAXIP1","MCRS1","16",67840668,67866051,67740668,67966051
"ENSG00000187778","ENSG00000203877",0.407522964328129,0,"RIPPLY2","MCRS1","6",84562985,84567234,84462985,84667234
"ENSG00000120071","ENSG00000205790",0.437588095937261,0,"DPP9-AS1","KANSL1","19",4679294,4685960,4579294,4785960
"ENSG00000147162","ENSG00000155846",0.376617028475373,0,"PPARGC1B","OGT","5",149109861,149234585,149009861,149334585
"ENSG00000196363","ENSG00000101337",0.533912215608679,0,"TM9SF4","WDR5","20",30697309,30755061,30597309,30855061
"ENSG00000196363","ENSG00000127948",0.382744672297118,0,"POR","WDR5","7",75528518,75616173,75428518,75716173
"ENSG00000147162","ENSG00000104299",0.386162342161702,0,"INTS9","OGT","8",28625178,28747759,28525178,28847759
"ENSG00000187778","ENSG00000173272",0.339623047207297,0,"MZT2A","MCRS1","2",132222473,132250316,132122473,132350316
"ENSG00000196363","ENSG00000114648",0.501268546896024,0,"KLHL18","WDR5","3",47324407,47388306,47224407,47488306
"ENSG00000172534","ENSG00000162063",0.447056475825388,0,"CCNF","HCFC1","16",2479395,2508855,2379395,2608855
"ENSG00000103510","ENSG00000167578",0.33514846052221,0,"RAB4B","KAT8","19",41284121,41302847,41184121,41402847
"ENSG00000147162","ENSG00000105650",0.347422597822645,0,"PDE4C","OGT","19",18318771,18366229,18218771,18466229
"ENSG00000196363","ENSG00000162384",0.350895560298564,2.80570020549931e-07,"CZIB","WDR5","1",53679771,53686289,53579771,53786289
"ENSG00000147162","ENSG00000143921",0.340973022414899,0,"ABCG8","OGT","2",44066103,44105605,43966103,44205605
"ENSG00000196363","ENSG00000162385",0.331942147359763,0.00494054966541624,"MAGOH","WDR5","1",53692564,53704282,53592564,53804282
"ENSG00000196363","ENSG00000185019",0.438636569791534,0,"UBOX5","WDR5","20",3088219,3140842,2988219,3240842
"ENSG00000147162","ENSG00000117640",0.362188383959072,0,"MTFR1L","OGT","1",26145131,26159432,26045131,26259432
"ENSG00000196363","ENSG00000162373",0.410867127093325,0,"BEND5","WDR5","1",49193195,49242641,49093195,49342641
"ENSG00000187778","ENSG00000091732",0.374389184405476,0,"ZC3HC1","MCRS1","7",129658126,129691291,129558126,129791291
"ENSG00000196363","ENSG00000185000",0.505089241327871,0,"DGAT1","WDR5","8",145539954,145550573,145439954,145650573
"ENSG00000103510","ENSG00000105245",0.422272778899891,0,"NUMBL","KAT8","19",41172596,41196877,41072596,41296877
"ENSG00000103510","ENSG00000105248",0.320115384598657,2.55205989674323e-08,"YJU2","KAT8","19",4247076,4269087,4147076,4369087
"ENSG00000172534","ENSG00000137073",0.404644603859556,0,"UBAP2","HCFC1","9",33921691,34048947,33821691,34148947
"ENSG00000187778","ENSG00000213246",0.393002008026707,0,"SUPT4H1","MCRS1","17",56422539,56430454,56322539,56530454
"ENSG00000187778","ENSG00000125505",0.473329685676672,0,"MBOAT7","MCRS1","19",54677107,54693733,54577107,54793733
"ENSG00000103510","ENSG00000267216",0.411498449380343,0,"AC010642.1","KAT8","19",58790332,58826563,58690332,58926563
